Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,"Latitude,Longitude",Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version
R10339,MET-159,2025-08-15 07:00,2.56,1044,3.78,S m^3/h,C731,12.8681,N,,Maintenance done by technician ID T857.,23.0,101.325,1.002,v1.0
R10340,met-149,2024-04-25 13:00,3.2,1082,4.0,S m^3/h,C797,"13.0687,80.1415",Yes,,Email: user414@citygas.com flagged issue,17.4,101.325,1.0,v1.1
R10341,MET-151,20/02/2025,5.84,1404,5.06,sm^3/h,C791,"13.2378,80.1659",1,,,25.3,100.0,1.0,v1.1
R10342,MET-154 ,2026-01-12T03:00:00Z,4.62,117,0.44,scmh,C767,"13.2079,80.3732",False,,,20.6,101.325,1.0,v1.0
R10343,MET-142,2024-07-25 14:00,2.75,1546,5.58,Sm3/h,C771,"13.0481,80.3046",N,MAINT,Odorant alarm triggered. Cleared.,16.0,101.325,1.0,v1.0
R10344,MET-109,2026-02-15 00:00,6.73,,4.63,m3/h,C888,"13.0904,80.0798",N,,"Leak near coords 13.1079,80.2956. Reported.",17.9,103.0,1.0,v1.1
R10345,MET-129,2025-07-11 17:00,4.34,2205,8.19,scmh,C879,"13.087,80.4049",FALSE,,Odorant alarm triggered. Cleared.,14.7,103.0,1.0,v1.0
R10346,MET-120,2025-11-01 00:00,3.66,3126,10.58,sm^3/h,C755,12.9665,No,MAINT,Maintenance done by technician ID T547.,25.4,103.0,1.0,v1.0
R10347,MET132,2025-04-22 08:00,2.78,908,3.21,Sm^3/h,C756,"12.9182,80.3353",NO,,"Leak near coords 13.2463,80.1716. Reported.",23.0,101.325,1.0,v1.1
R10348,met-113,2024-10-13 16:00,4.57,827,3.01,sm^3/h,C839,"13.183,80.0522",0,,High consumption flagged for audit.,24.3,101.325,1.0,v1.0
R10349,MET-135,2025-07-21 22:00,6.4,973,3.55,scmh,C771,"13.2363,80.3584",Y,,Customer called at +91-9826036-26036,17.2,101.325,1.0,v1.0
R10350,met-155,2025-05-02 19:00,2.9,1473,5.32,Sm^3/h,C711,"13.0892,80.3034",n,,Maintenance done by technician ID T465.,22.7,101.325,1.0,v1.0
R10351,MET-101,2025-04-15 02:00,4.06,211,0.82,S m^3/h,C863,"12.9998,80.2055",False,MAINT,Read manually. Meter OK.,22.2,101.325,1.0,v1.0
R10352,MET-104,2025-11-02 14:00,6.2,55,0.19,scmh,C889,"13.0895,80.1927",yes,,Contact: +91-7032731-32731 for followup,20.1,101.0,1.005,v1.0
R10353,MET-160,2026-01-15T09:00:00Z,3.17,216,0.84,m3/h,C796,"12.9801,80.2657",yes,MAINT,Pressure drop observed at peak hours.,20.4,99.5,1.0,v1.2
R10354,met-126,2025-01-15 12:00,5.33,222,0.85,SCM/H,C750,"13.16,80.18",N,SHUTDOWN,Customer C845 complained about billing.,24.2,99.5,0.995,v1.0
R10355,MET-114,2024-11-19 05:00,,3470,12.34,SCM/H,C722,"12.9349,80.3762",yes,,,15.0,99.5,1.0,v1.0
R10356,MET-139,2026-02-01 09:00,4.67,137,0.52,Sm3/h,C878,"21.9225,80.0602",Yes,,Email: user470@citygas.com flagged issue,20.9,102.5,0.998,v1.0
R10357,MET-155,2024-07-17 07:00,6.15,825,2.92,Sm^3/h,C711,"13.0892,80.3034",0,,Inspection done. No issues.,25.6,101.325,1.0,v1.1
R10358,MET-119,2025-09-12 23:00,6.09,1426,5.71,Sm3/h,C723,"13.0228,80.1934",False,,Calibration check passed.,23.8,101.0,1.0,v1.0
R10359,MET-151,2024-03-18 10:00,6.39,1440,5.7,scm/h,C791,"13.2378,80.1659",no,,Pressure drop observed at peak hours.,17.5,102.5,1.005,v1.1
R10360,MET-151,2025-10-25 10:00,,885,,SCM/H,c791,"13.2378,80.1659",no,SHUTDOWN,High consumption flagged for audit.,24.3,101.325,1.002,v1.0
R10361,met-102,2024-06-26 03:00,41.8,2325,9.22,scm/h,C728,"13.2303,80.1585",true,,Pressure drop observed at peak hours.,24.0,101.0,0.995,v1.0
R10362,MET-103,2024-06-25 11:00,,2675,9.452,Sm^3/h,C706,"24.1059,80.3815",0,SHUTDOWN,Email: user394@citygas.com flagged issue,15.1,101.325,1.0,v1.2
R10363,MET-141,2024-02-09 08:00,3.14,1158,4.05,scm/h,C787,"12.8988,80.0626",NO,SHUTDOWN,"Leak near coords 13.2095,80.2678. Reported.",17.1,101.325,0.99,v1.1
R10356,MET -153,2024-09-11 20:00,6.86,391,1.37,Sm3/h,C854,"13.2258,80.4219",false,,Read manually. Meter OK.,17.1,101.325,1.005,v1.1
R10364, MET-109 ,29-02-2024 20:00,3.94,1190,4.75,Scmh,C888,"13.0904,80.0798",0,MAINT,Email: user343@citygas.com flagged issue,20.6,101.325,1.0,v1.0
R10365,MET-123,2025-12-23 19:00,3.45,1865,7.33,sm^3/h,C854,"23.7645,80.1824",False,,Customer called at +91-9868747-68747,22.5,101.325,1.0,v1.1
R10366,MET-125,2024-01-17 11:00,3.56,3395,12.02,SCM/H,C843,"13.0324,80.1744",NO,,Customer called at +91-9823689-23689,20.4,101.325,1.0,v1.1
R10367, MET-109 ,2026/03/10 24:05,4.09,178,0.66,Sm^3/h,C888,"13.0904,80.0798",No,,,21.3,103.0,1.0,v1.0
R10368,Met-121,31/07/2025,2.74,1128,4.19,scmh,C759,"13.0947,80.3952",YES,MAINT,Email: user393@citygas.com flagged issue,18.4,101.325,1.005,v1.0
R10369,met-147,2025-05-13 20:00,3.46,2835,11.1,Scmh,C726,"12.9747,80.2142",FALSE,,"Leak near coords 12.9347,80.2685. Reported.",16.9,100.0,1.0,v1.1
R10370,MET-128,02/14/2025 01:00,6.31,878,3.33,Scmh,C866,"13.0557,80.305",false,MAINT,Customer called at +91-9813243-13243,14.2,101.325,1.01,v1.0
R10371,MET-101,25-05-2025 23:00,5.59,150,0.58,Sm^3/h,C863,12.9998,FALSE,MAINT,Customer called at +91-9817222-17222,14.9,100.0,1.0,v1.1
R10372,MET-139,2025-05-06 08:00,4.45,545,1.96,SCM/H,C878,"13.1237,80.0602",NO,,Calibration check passed.,19.5,102.5,1.002,v1.2
R10373,MET-156,2026-02-04 12:00,6.65,709,2.56,SCMH,C886,"13.2187,80.3986",false,,,16.8,102.5,1.002,v1.0
R10374,MET-140,2026/03/10 24:05,3.51 bar,4432,,SCM/H,C808,"(13.0261, 80.0932)",N,,Calibration check passed.,17.9,101.325,0.998,v1.0
R10375,MET-152,2024-08-27 04:00,4.82,,2.31,m3/h,C788,"13.1601,80.1145",FALSE,MAINT,,20.5,99.5,1.0,v1.0
R10376,MET-122,2025-01-01 21:00,-5.61,309,1.22,scmh,c829,"12.9058,80.2993",TRUE,,Email: user370@citygas.com flagged issue,25.6,101.325,1.01,v1.0
R10377,MET-151,2025-01-23T05:00:00Z,6.93,487,1.87,scm/h,C791,"13.2378,80.1659",false,SHUTDOWN,Calibration check passed.,18.3,101.325,1.0,v1.2
R10378,met-147,2025-11-22 04:00,,188,0.75,SCM/H,C726,"12.9747,80.2142",0,,Odorant alarm triggered. Cleared.,20.8,101.325,1.0,v1.1
R10379,MET-121,2024-08-19 09:00,53.1,673,2.4,SCM/H,C759,"13.0947,80.3952",N,,Customer C835 complained about billing.,23.4,99.5,1.002,v1.0
R10380,MET-133,2024-08-16T00:00:00Z,4.43,1771,6.3,Scmh,C814,"12.876,80.3543",N,MAINT,Customer called at +91-9882330-82330,23.8,102.5,1.005,v1.1
R10381,MET--155,2025-07-04 23:00,6.47,587,2.34,scm/h,C711,"13.0892,80.3034",0,,Night flow anomaly recorded.,14.3,101.325,0.998,v1.0
R10382,MET--137,2025-10-23 08:00,5.87,,6.67,m3/h,C894,"12.9718,80.2591",nO,MAINT,High consumption flagged for audit.,15.6,101.325,1.0,v1.0
R10383,MET-119,2024-10-10 08:00,3.14,903,3.52,SCMH,C723,"13.0228,80.1934",no,,Reverse flow detected briefly.,23.7,99.5,1.0,v1.0
R10384,MET-160,2025-12-29 15:00,6.13,,0.775,sm^3/h,C796,"12.9801,80.2657",False,,Calibration check passed.,25.9,101.325,1.01,v1.0
R10385,Met-159,2024-08-11 00:00,3.12,1631,6.39,sm^3/h,C731,"12.8681,80.407",0,,Customer C763 complained about billing.,16.9,101.325,1.0,v1.0
R10386,MET-105,2025-12-01 22:00,59.8,1127,4.01,Sm3/h,C770 ,"12.9124,80.1624",no,,Night flow anomaly recorded.,22.8,102.5,1.002,v1.0
R10387,MET-125,2024-04-15 04:00,6.94,1687,6.5,SCM/H,c843,"13.0324,80.1744",False,MAINT,Maintenance done by technician ID T346.,15.3,99.5,1.01,v1.2
R10388,MET-133,2025-08-07 21:00,,2603,9.45,SCMH,C814,"12.876,80.3543",false,,Customer called at +91-9860452-60452,19.9,99.5,0.998,v1.1
R10389,met-104,2026-01-11 09:00,2.77,1852,6.6,SCM/H,C889,"13.0895,80.1927",false,,High consumption flagged for audit.,15.7,101.325,0.99,v1.0
R10390,MET-143,12/14/2025 17:00,6.76,710,,SCM/H,C739,"12.8638,80.1757",FALSE,,Read manually. Meter OK.,15.7,101.325,1.0,v1.0
R10391,MET-151 ,2025-07-20 12:00,6.14,1802,6.41,Sm3/h,C791,"13.2378,80.1659",False,,Inspection done. No issues.,16.2,101.325,1.01,v1.1
R10392,MET-138,2025-10-06 20:00,6.7,70,0.25,m3/h,C740,"12.8891,80.221",no,,Customer C883 complained about billing.,19.8,101.325,0.99,v1.1
R10393,MET-147,2024-03-27T17:00:00Z,4.54,1054,-3.9,scmh,C726,"12.9747,80.2142",YEs,,Maintenance done by technician ID T443.,17.2,100.0,1.0,v1.2
R10394, MET-104 ,2026-01-08 00:00,,1145,4.13,S m^3/h,C889,"13.0895,80.1927",0,,Customer called at +91-9828774-28774,17.6,101.325,1.005,v1.0
R10395,MET155,2026-02-25 05:00,6.45,326,1.28,scmh,C711,"13.0892,80.3034",NO,SHUTDOWN,Inspection done. No issues.,19.7,101.325,1.0,v1.1
R10396,MET-150,2025-05-30 14:00,5.88,2065,,m3/h,C724,"12.9239,80.0808",N,,Night flow anomaly recorded.,21.5,101.325,0.995,v1.0
R10397,MET-136,2024-03-02 15:00,31.3,935,3.26,Scmh,C701,"13.1734,80.2475",0,,Maintenance done by technician ID T174.,18.2,101.325,1.0,v1.0
R10398, MET-122 ,2025-12-11 18:00,3.76,1773,6.99,SCM/H,C829,"12.9058,80.2993",0,,Night flow anomaly recorded.,22.1,100.0,1.0,v1.1
R10399, MET-108 ,2025-02-25 13:00,2.8,1792,6.94,Scmh,C735,"13.1965,80.3709",n,MAINT,Contact: +91-7070660-70660 for followup,15.6,102.5,1.0,v1.0
R10400,MET-152,2026/03/10 24:05,2.98,910,3.25,S m^3/h,C788,13.1601,no,,Pressure drop observed at peak hours.,16.8,100.0,1.0,v1.1
R10401,met-127,2025-10-18 03:00,3.82,2164,7.79,Sm^3/h,C883,"12.9299,80.3418",FALSE,,Odorant alarm triggered. Cleared.,16.1,101.325,1.002,v1.0
R10402,MET-134,2024-05-03 07:00,4.61,4151,14.8,SCM/H,C850,"13.2296,80.2745",false,,Email: user905@citygas.com flagged issue,18.3,102.5,1.0,v1.0
R10400,MET-130,2024-07-16,3.49,1020,,SCM/H,C839,"12.8686,80.2389",nO,,,23.0,101.0,1.005,v1.2
R10403,MET-152,2026-01-10 05:00,5.32,-967,3.4,SCM/H,C788,"13.1601,80.1145",0,,High consumption flagged for audit.,17.0,100.0,0.995,v1.1
R10404,MET-138,2025/12/17 13:00,2.85,2280,8.6,Scmh,C740,"12.8891,80.221",FALSE,,Maintenance done by technician ID T679.,14.4,101.0,1.002,v1.0
R10405,MET-139,2025-06-17 07:00,3.25,1743,6.58,SCM/H,c878,"13.1237,80.0602",n,,Night flow anomaly recorded.,21.4,101.325,0.998,v1.1
R10406,MET-126,28-05-2024 12:00,3.31,4986,17.46,SCM/H,C750,"13.1641,80.1801",No,MAINT,High consumption flagged for audit.,18.9,100.0,0.998,v1.0
R10400,MET-107 ,2025-11-28 08:00,5.95,,6.73,sm^3/h,C757,"(12.8732, 80.1064)",FALSE,,Calibration check passed.,20.0,101.325,1.0,v1.0
R10407,MET-150,2024-07-19 08:00,5.15,639,2.36,sm^3/h,C724,"12.9239,80.0808",no,,Night flow anomaly recorded.,24.5,100.0,1.0,v1.0
R10408,MET-121,2024-03-01 09:00,4.39,721,2.69,sm^3/h,C759,"13.0947,80.3952",n,,Contact: +91-7010181-10181 for followup,22.5,101.325,0.99,v1.0
R10409,MET-150,2024-08-21 05:00,6.28,2745,10.87,m3/h,C724," 12.9239 , 80.0808 ",False,,Odorant alarm triggered. Cleared.,19.2,101.0,0.99,v1.0
R10410,MET-131,30/10/2024,4.82,1505,5.9,sm^3/h,C807,"13.093,80.0978",0,,Customer called at +91-9878788-78788,20.5,99.5,1.0,v1.1
R10411, MET-145 ,2024-05-19 19:00,5.89,1967,7.09,Scmh,C895,"12.9535,80.413",False,,Customer C713 complained about billing.,19.6,101.325,0.995,v1.1
R10412,MET-138,2025-08-20 21:00,6.45,1894,7.22,Sm3/h,C740,"12.8891,80.221",NO,,Contact: +91-7040190-40190 for followup,21.3,102.5,1.0,v1.1
R10413,MET-152,2025-02-04 15:00,,1609,6.45,S m^3/h,C788,"(13.1601, 80.1145)",false,,Email: user567@citygas.com flagged issue,21.1,101.325,0.99,v1.0
R10414,MET-132,2025-11-21 21:00,5.48,293,1.08,Sm^3/h,C756,"12.9182,80.3353",False,,Maintenance done by technician ID T102.,15.0,101.0,1.002,v1.1
R10415,MET-150,2024-10-11 12:00,5.7,609,2.31,Sm3/h,CID-724,"12.9239,80.0808",n,,High consumption flagged for audit.,19.0,99.5,1.005,v1.1
R10416,MET-148,2026/03/10 24:05,2.81,2892,11.04,SCM/H,C723,"13.058,80.3522",no,,Customer C758 complained about billing.,18.5,99.5,1.0,v1.0
R10417,met-125,2024-08-29 05:00,5.77,2879,11.16,Sm^3/h,C843,"13.0324,80.1744",n,,Contact: +91-7019473-19473 for followup,19.7,101.325,1.002,v1.1
R10418,MET-122,2024-01-18 22:00,6.77,1888,6.75,Sm3/h,C829,"12.9058,80.2993",No,,Odorant alarm triggered. Cleared.,14.8,100.0,1.0,v1.0
R10419,Met-125,2024-03-20 23:00,5.67,2140,8.38,Scmh,C843,"13.0324,80.1744",FALSE,,Maintenance done by technician ID T742.,19.2,101.325,1.0,v1.1
R10420,MET-116,2024-10-01 19:00,5.97,108,0.42,Sm^3/h,C808,12.9234,False,MAINT,Contact: +91-7097568-97568 for followup,20.2,103.0,1.01,v1.2
R10421,met-125,2025-09-09T16:00:00Z,4.57,4963,19.25,SCMH,C843,"13.0324,80.1744",false,MAINT,Night flow anomaly recorded.,19.7,101.325,1.002,v1.1
R10422,met-109,2024-06-23 18:00,3.1,1481,5.93,SCM/H,C888,"13.0904,80.0798",nO,,Night flow anomaly recorded.,20.3,102.5,1.0,v1.0
R10423,MET-102,2024-05-08 01:00,,1902,7.25,m3/h,C728 ,"13.2303,80.1585",0,MAINT,Email: user111@citygas.com flagged issue,19.3,102.5,1.0,v1.0
R10424,MET-126 ,2025-05-07 04:00,4.45,2566,9.14,m3/h,C750,"13.1641,80.1801",N,MAINT,Inspection done. No issues.,22.4,100.0,1.0,v1.1
R10425,MET-158,2025-04-02 04:00,4.1,"1,602",5.72,Scmh,C837,"12.9284,80.1246",FALSE,MAINT,"Leak near coords 13.0009,80.2237. Reported.",16.8,102.5,0.995,v1.0
R10426,MET-148,2025-04-01 17:00,4.04,1756,6.89,Scmh,C723,"13.058,80.3522",0,MAINT,Contact: +91-7082116-82116 for followup,23.8,103.0,1.0,v1.1
R10427,MET-131,2024-11-25 07:00,6.81,185,0.67,m3/h,CID-807,"13.093,80.0978",false,MAINT,Reverse flow detected briefly.,25.7,101.325,1.0,v1.0
R10428,MET-151,2025-09-17 07:00,4.87,1005,3.82,SCM/H,C791,"13.2378,80.1659",No,,Night flow anomaly recorded.,23.0,101.0,1.01,v1.0
R10429,MET--104,2025-12-22 08:00,6.12,1078,3.79,Sm3/h,C889,"13.0895,80.1927",n,,Pressure drop observed at peak hours.,19.8,99.5,1.0,v1.1
R10430,met-127,2024-08-21 05:00,5.34,110,0.41,m3/h,C883,"12.9299,80.3418",n,,"Leak near coords 12.8527,80.3374. Reported.",21.6,99.5,1.0,v1.2
R10431,MET--127,2026-01-18 02:00,-5.43,59,0.21,scm/h,c883,"12.9299,80.3418",nO,,Night flow anomaly recorded.,24.5,101.325,1.0,v1.0
R10432,met-112,2024-09-23 13:00,2.74,4164,15.47,Sm^3/h,C889,"80.1295,13.238",False,MAINT,,16.5,99.5,0.995,v1.0
R10433,met-126,2025-07-12 05:00,4.66,894,3.27,Scmh,C750,"80.1801,13.1641",nO,,Pressure drop observed at peak hours.,22.9,101.325,1.005,v1.0
R10434, MET-109 ,2025-01-14 09:00,2.67,,2.54,S m^3/h,C888,"13.0904,80.0798",NO,,Customer called at +91-9838316-38316,20.8,101.0,1.0,v1.0
R10435, MET-108 ,10/10/2024 15:00,3.65,1306,4.7,SCMH,C735,"13.1965,80.3709",no,,Email: user156@citygas.com flagged issue,14.6,101.325,0.998,v1.0
R10436,MET-122,2025-07-16 03:00,5.56,732,2.6,S m^3/h,C829,"12.9058,80.2993",n,,Pressure drop observed at peak hours.,14.3,101.0,1.0,v1.1
R10437,MET-118,2024-08-25 09:00,5.85,2439,9.72,m3/h,C707,"13.0599,80.0796",FALSE,,Email: user151@citygas.com flagged issue,14.5,102.5,1.0,v1.2
R10438,MET-115,2025-05-01 08:00,4.32,-427,1.56,SCM/H,C851,"12.9227,80.3327",false,,Calibration check passed.,22.7,101.325,1.0,v1.0
R10439,MET-116,28/11/2025,2.77,1926,7.14,Sm3/h,C808,"12.9234,80.3416",0,,Customer called at +91-9899584-99584,25.1,101.325,0.99,v1.2
R10440,MET-118,2025-06-21 16:00,4.45,1351,5.18,Scmh,C707,"13.0599,80.0796",n,,Customer called at +91-9894297-94297,22.4,101.325,1.01,v1.0
R10441,MET110,30-01-2025 10:00,3.41,1915,7.39,SCM/H,C726,"13.1332,80.4448",FALSE,,Odorant alarm triggered. Cleared.,17.6,100.0,1.0,v1.1
R10442,MET-136,2024-11-02 15:00,3.96,485,1.93,Scmh,C701,"13.1734,80.2475",n,,Reverse flow detected briefly.,14.8,99.5,0.99,v1.1
R10443, MET-138 ,2024-11-18 17:00,0,2287,8.92,scm/h,C740,"21.8685,80.2210",No,,Calibration check passed.,15.4,100.0,1.0,v1.0
R10444,Met-132,2024-10-11 06:00,4.63,827,2.91,scmh,C756,"80.3353,12.9182",N,,Contact: +91-7071126-71126 for followup,24.1,103.0,1.0,v1.0
R10445, MET-147 ,2025-01-10 14:00,5.08,532,1.89,Sm3/h,C726,"12.9747,80.2142",0,,High consumption flagged for audit.,19.4,101.325,1.0,v1.2
R10446, MET-154 ,12-08-2024 12:00,4.25,1488,5.42,S m^3/h,C767,"13.2079,80.3732",no,,Customer called at +91-9848941-48941,21.0,99.5,1.01,v1.1
R10447,MET-114,2025-06-23 20:00,6.19,2198,8.25,SCM/H,C722,"12.9349,80.3762",No,,Maintenance done by technician ID T453.,25.7,101.0,1.0,v1.0
R10448,MET127,2026-01-21 21:00,3.51,,5.03,scm/h,C883,"12.9299,80.3418",No,,Odorant alarm triggered. Cleared.,24.1,101.325,1.002,v1.1
R10449,MET-138,2024-02-16 06:00,5.93,383,1.38,Sm3/h,C740," 12.8891 , 80.221 ",0,,High consumption flagged for audit.,21.4,103.0,1.005,v1.1
R10450,MET-103,08/02/2026,-4.95,2881,10.45,Sm^3/h,C706,"13.1428,80.3815",No,SHUTDOWN,"Leak near coords 13.0477,80.0696. Reported.",16.2,103.0,1.0,v1.0
R10451,met-138,2024-04-23 08:00,5.97,244,0.96,Sm^3/h,C740,"12.8891,80.221",NO,,Customer called at +91-9859985-59985,15.1,103.0,1.005,v1.0
R10452,MET-103,2024-04-08 18:00,6.44,2516,8.83,Sm3/h,C706,"13.1428,80.3815",No,,Maintenance done by technician ID T257.,21.0,101.325,1.0,v1.1
R10453,MET-114,2025-03-11 21:00,3.39,3535,12.442,m3/h,C722," 12.9349 , 80.3762 ",No,,Odorant alarm triggered. Cleared.,15.4,102.5,1.0,v1.0
R10454,Met-145,2024-04-27 23:00,,287,1.03,scmh,C895,"12.9535,80.413",No,,Calibration check passed.,21.8,101.0,1.01,v1.2
R10455,MET-136,2024-04-30 12:00,-3.8,294,1.05,SCM/H,C701,"13.1734,80.2475",0,SHUTDOWN,"Leak near coords 13.1189,80.214. Reported.",17.5,100.0,1.0,v1.1
R10456,met-132,2025-06-03 14:00,3.83,927,3.32,SCM/H,C756,"12.9182,80.3353",n,,Customer C763 complained about billing.,18.3,103.0,1.0,v1.0
R10457,MET--119,2024-08-19 04:00,3.62,360,1.28,SCM/H,C723,13.0228,N,MAINT,Read manually. Meter OK.,21.1,101.325,1.002,v1.1
R10458,MET-105,2025-07-09 00:00,-4.97,755,2.77,sm^3/h,C770,"23.7427,80.1624",NO,MAINT,Email: user850@citygas.com flagged issue,17.7,103.0,1.0,v1.0
R10459,MET-138,2026-01-11 02:00,5.19,2563,9.31,scmh,C740,"12.8891,80.221",False,,Inspection done. No issues.,14.7,101.325,1.0,v1.2
R10460,MET-141,2025-04-10 05:00,4.45,2899,11.54,Sm^3/h,C787,"12.8988,80.0626",no,,Contact: +91-7031793-31793 for followup,21.7,99.5,1.0,v1.0
R10460,met-109,2025-05-08 17:00,4.32,103,0.37,scmh,C888,"13.0904,80.0798",FALSE,,Inspection done. No issues.,16.3,101.325,1.0,v1.0
R10461,MET142,2026/03/10 24:05,6.38,2185,7.67,Scmh,C771,"13.0481,80.3046",FALSE,,"Leak near coords 13.2373,80.1118. Reported.",18.9,99.5,1.01,v1.0
R10462,MET-152,16-05-2024 22:00,4.69,1148,4.09,SCMH,C788,13.1601,NO,,Pressure drop observed at peak hours.,21.5,100.0,1.0,v1.0
R10463,MET -136,2024-07-30 15:00,3.78,,4.17,scmh,C701,"13.1734,80.2475",NO,,Customer called at +91-9825145-25145,17.5,100.0,1.0,v1.0
R10464,MET-129,2024-06-07 03:00,3.53,466,1.8,sm^3/h,C879,13.087,False,,Odorant alarm triggered. Cleared.,19.6,99.5,1.0,v1.0
R10465,MET-142,2025-12-25 11:00,5.16,112,0.44,sm^3/h,C771,"13.0481,80.3046",No,MAINT,Reverse flow detected briefly.,18.2,101.325,0.995,v1.0
R10466,MET-160,2026-01-07 21:00,2.58,-199,0.7,SCMH,C796,"12.9801,80.2657",nO,,"Leak near coords 12.8887,80.2362. Reported.",23.8,101.325,1.005,v1.0
R10467,MET-159,10-05-2024 12:00,,2201000,8.01,Scmh,C731,"(12.8681, 80.407)",FALSE,,High consumption flagged for audit.,20.8,99.5,1.002,v1.0
R10468, MET-125 ,2024-10-30 02:00,5.9,4127,16.52,S m^3/h,C843,"13.0324,80.1744",N,,Calibration check passed.,15.9,103.0,1.0,v1.0
R10469,MET-117,2024-11-23 01:00,6.2,1698,6.45,scmh,C708,"12.9717,80.3585",True,,"Leak near coords 12.969,80.1672. Reported.",18.5,101.325,0.99,v1.0
R10470,MET -137,2024-01-01T21:00:00Z,6.25,1284,,Sm^3/h,C894,"12.9718,80.2591",N,,Customer C818 complained about billing.,21.1,101.325,0.99,v1.2
R10471,met-127,2025-09-19 15:00,3.58 bar,1902,7.39,Sm^3/h,C883,"12.9299,80.3418",N,,,25.6,100.0,1.0,v1.0
R10472,MET-104,2024-07-10T03:00:00Z,4.11,1350,4.72,sm^3/h,C889,"13.0895,80.1927",FALSE,,Read manually. Meter OK.,25.2,101.325,1.01,v1.0
R10473,MET-159,09/03/2024 05:00,3.95,,,Sm^3/h,C731," 12.8681 , 80.407 ",no,MAINT,Reverse flow detected briefly.,19.4,101.325,1.0,v1.0
R10474,Met-108,2025-03-27 22:00,4.04,1681,6.39,S m^3/h,C735,"13.1965,80.3709",False,,Customer called at +91-9899062-99062,25.8,101.325,0.998,v1.2
R10475,MET-118,2024-08-12 15:00,4.16,301,1.09,Sm^3/h,C707,"13.0599,80.0796",no,,Customer C722 complained about billing.,25.7,101.325,1.005,v1.1
R10476,MET-152,2024-07-09 04:00,4.86,513,1.8,Sm^3/h,C788,"13.1601,80.1145",YES,MAINT,High consumption flagged for audit.,24.7,101.325,1.0,v1.1
R10477, MET-139 ,08-07-2024 13:00,6.23,104,0.38,SCM/H,C878,"13.1237,80.0602",n,,Maintenance done by technician ID T628.,23.6,101.325,1.0,v1.1
R10478,MET--154,2024-01-07T18:00:00Z,42.8,308,1.21,m3/h,c767,"80.3732,13.2079",no,,Reverse flow detected briefly.,15.1,101.325,1.002,v1.1
R10479,MET-127,2024-05-10 00:00,5.52,249,,scmh,C883,"12.9299,80.3418",no,,,21.8,101.325,1.0,v1.0
R10480,met-122,2025-08-10 11:00,2.95,349,,sm^3/h,C829,"12.9058,80.2993",0,,Odorant alarm triggered. Cleared.,18.9,103.0,1.0,v1.1
R10481,MET--158,2024-07-13 17:00,3.52,635,2.48,Scmh,C837,"12.9284,80.1246",no,,High consumption flagged for audit.,24.8,101.325,1.0,v1.0
R10482,MET-125,2025-01-30 10:00,4.48,2408,9.46,Sm^3/h,C843,"13.0324,80.1744",No,,Inspection done. No issues.,20.0,101.0,1.0,v1.1
R10483,MET-128,2025/07/28 10:00,,746,2.62,m3/h,C866,"23.7044,80.3050",FALSE,,Inspection done. No issues.,21.9,101.325,1.0,v1.0
R10484,MET-152,2024-03-22 17:00,3.2,553,1.95,scm/h,C788,"80.1145,13.1601",FALSE,MAINT,Customer called at +91-9811509-11509,19.8,101.0,1.01,v1.2
R10485,MET-113,2025-10-25 22:00,3.05,1507,5.72,sm^3/h,c839,"13.183,80.0522",NO,MAINT,Reverse flow detected briefly.,24.8,102.5,1.0,v1.1
R10486,MET-110,2025-03-01 09:00,3.37,132,0.46,scm/h,C726,"21.7060,80.4448",FALSE,SHUTDOWN,Inspection done. No issues.,15.0,102.5,1.01,v1.0
R10487,MET-128,2025-04-15 11:00,5.2,1332,5.0,Scmh,C866,"13.0557,80.305",nO,,Pressure drop observed at peak hours.,16.2,101.325,1.0,v1.1
R10486,MET-127,2025-04-12 14:00,,1446,5.72,SCM/H,C883,12.9299,NO,MAINT,Inspection done. No issues.,21.2,101.325,0.998,v1.2
R10488,met-129,2024-10-27 19:00,6.42,1560,5.49,m3/h,C879,"13.087,80.4049",NO,MAINT,Pressure drop observed at peak hours.,15.2,101.325,1.01,v1.0
R10489,MET149,2025-06-10 21:00,5.26,3414,12.37,Sm^3/h,c797,"13.0687,80.1415",0,,Customer C722 complained about billing.,20.3,101.325,0.998,v1.1
R10490,MET-109,2025-03-05 22:00,2.53,896,3.397,SCM/H,C888,"13.0904,80.0798",false,,Maintenance done by technician ID T269.,22.6,100.0,0.99,v1.0
R10491,MET-157,2025-07-24 13:00,5.7,417,1.58,SCMH,c817,"12.8854,80.3715",False,,Maintenance done by technician ID T915.,15.4,101.325,1.0,v1.0
R10492,Met-120,2025-08-19 18:00,6.41,2740,10.09,scmh,C755,"12.9665,80.0963",YES,,Night flow anomaly recorded.,20.4,99.5,1.0,v1.0
R10493,met-132,2026/03/10 24:05,4.59,330,1.22,Sm3/h,C756,"12.9182,80.3353",0,,Read manually. Meter OK.,20.9,101.325,1.0,v1.1
R10494,MET-110,2024-11-27 19:00,33.7,1371,5.31,sm^3/h,c726,"13.13,80.44",N,,Maintenance done by technician ID T280.,15.3,101.325,1.0,v1.0
R10495,MET-141,2024-10-26 23:00,,4311,16.0,Scmh,C787,"12.8988,80.0626",Yes,MAINT,,16.9,101.325,1.0,v1.0
