Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude,Flow_Outlier,Pressure_Outlier,Customer_Type,Join_Date,Is_Active,NTP_Offset_Sec,Asset_Valid,Negative_Flow,Negative_Energy,Direction_Flag,Flow_calibrated,Energy_calibrated,Is_Billable,Flow_std,Flow_same,Pressure_same,Energy_same,Sensor_Stuck,Sensor_Reliable,Meter_Capacity_SCMH,Capacity_Exceeded,Reading_Plausible,Pressure_Direction_Flag,Pressure_Imputed,DMA_Zone,Cal_Verified,Pressure_Violation,Month,Hour,Date,Season,Zone,CustomerType_Code,Season_Code,Zone_Code,Hour_bucket,Pressure_Drop,Flow_Change,Pressure_Drop_Flag,Leak_Alarm,Flow_Anomaly_Int,Leak_Propensity_Score,High_Leak_Risk,Energy_MMBtu,Peak_Window,Read_Success,Estimated_Read,Night_Flow_Anomaly,Reverse_Flow_Flag,Flow_Anomaly_Flag,outage_flag,prev_flag,event_type,Outage_Type,AMI_Reading,Billed_Reading,Billing_Gap,Billing_Discrepancy,Flow_Predicted,Segment,Pipe_Material,Time_Since_Last_Read_Hr,Read_SLA_Breach,Repair_SLA_Breach,CO2_kg,CO2_Tonnes
R11074,MET-119,2025-07-03 14:00:00,4.41,958.0,3.53,SCMH,C723,Unknown,NORMAL,Reverse flow detected briefly.,19.3,101.325,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,958.0,3.53,True,943.914,False,False,False,False,True,10,True,False,Forward,True,DMA-B,False,True,7,14,2025-07-03,Monsoon,Zone_B,0,2,1,2025-07-03 14:00:00,0.0,-697436.0,False,0,0,0.0,False,34.5043,False,True,False,False,False,False,1,1.0,,Pressure Drop,3.53,3.392,0.138,False,970.9,High_Consumption,Steel,204.0,True,False,1831.143,1.831143
R14995,MET-119,2025-07-17 22:00:00,6.14,958.0,1.4,SCMH,C723,No,NORMAL,Calibration check passed.,22.6,102.5,0.99,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,948.42,1.386,True,934.764,True,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,7,22,2025-07-17,Monsoon,Zone_B,0,2,1,2025-07-17 22:00:00,1.7299999999999995,-9.580000000000041,False,0,0,0.0,False,34.1593,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,1.386,1.358,0.028,False,561.84,High_Consumption,Steel,344.0,True,False,1812.834,1.812834
R11434,MET-119,2025-08-03 15:00:30,58.4,1667.0,6.03,SCMH,C723,Unknown,NORMAL,Contact: [MISC. PHONE REDACTED] for followup,22.9,101.325,1.0,v1.0,13.0228,80.1934,False,True,domestic,2024-01-09,False,30,True,False,False,Forward,1667.0,6.03,True,1622.517,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,8,15,2025-08-03,Monsoon,Zone_B,0,2,1,2025-08-03 15:00:00,52.26,718.58,False,0,0,0.0,False,60.0404,False,True,False,False,False,False,0,0.0,,Unknown,6.03,5.95,0.08,False,1667.22,High_Consumption,Steel,401.0083333333333,True,False,3186.344,3.186344
R14888,MET-119,2025-08-05 09:50:00,6.16,291.0,1.02,SCMH,C723,No,NORMAL,Calibration check passed.,16.4,100.0,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,-600,True,False,False,Forward,291.0,1.02,True,285.806,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,8,9,2025-08-05,Monsoon,Zone_B,0,2,1,2025-08-05 09:00:00,-52.239999999999995,-1376.0,True,0,0,0.5,True,10.481,False,True,False,False,False,False,0,0.0,,Unknown,1.02,1.02,0.0,False,320.52,High_Consumption,Steel,42.825,True,False,556.227,0.556227
R9319,MET-119,2025-08-06 00:58:00,5.24,698.0,2.53,SCMH,C723,No,NORMAL,Calibration check passed.,16.5,102.5,0.99,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,-120,True,False,False,Forward,691.02,2.505,True,695.413,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,8,0,2025-08-06,Monsoon,Zone_B,0,2,1,2025-08-06 00:00:00,-0.9199999999999999,400.02,True,0,0,0.5,True,24.8885,False,True,False,True,False,True,0,0.0,,Unknown,2.505,2.497,0.008,False,678.1,High_Consumption,Steel,15.133333333333333,True,False,1320.833,1.320833
R12885,MET-119,2025-08-13 12:00:00,6.32,600.0,2.17,SCMH,C723,Unknown,NORMAL,Customer C738 complained about billing.,16.2,102.5,1.0,v1.2,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,600.0,2.17,True,604.441,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,8,12,2025-08-13,Monsoon,Zone_B,0,2,1,2025-08-13 12:00:00,1.08,-91.01999999999998,False,0,0,0.0,False,21.6102,False,True,False,False,False,False,0,0.0,,Unknown,2.17,2.131,0.039,False,594.41,High_Consumption,Steel,179.03333333333333,True,False,1146.853,1.146853
R9276,MET-119,2025-08-28 01:00:00,5.32,318.0,1.2,SCMH,C723,Unknown,NORMAL,Customer C808 complained about billing.,15.4,101.325,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,318.0,1.2,True,317.559,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,8,1,2025-08-28,Monsoon,Zone_B,0,2,1,2025-08-28 01:00:00,-1.0,-282.0,True,0,0,0.5,True,11.4534,False,True,False,True,False,True,0,0.0,,Unknown,1.2,1.165,0.035,False,375.05,High_Consumption,Steel,349.0,True,False,607.832,0.607832
R13042,MET-119,2025-09-01 19:00:00,5.23,371.0,1.47,SCMH,C723,No,MAINTENANCE,Night flow anomaly recorded.,16.4,102.5,0.998,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,370.258,1.467,False,372.741,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,9,19,2025-09-01,PostMonsoon,Zone_B,0,3,1,2025-09-01 19:00:00,-0.08999999999999986,52.25799999999998,False,0,0,0.0,False,13.3356,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,1.467,1.44,0.027,False,432.38,High_Consumption,Steel,114.0,True,True,707.72,0.70772
R13768,MET-119,2025-09-04 13:59:30,4.17,1484.0,5.79,SCMH,C723,Unknown,MAINTENANCE,Read manually. Meter OK.,17.4,101.325,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,-30,True,False,False,Forward,1484.0,5.79,False,1471.742,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,9,13,2025-09-04,PostMonsoon,Zone_B,0,3,1,2025-09-04 13:00:00,-1.0600000000000005,1113.742,True,0,0,0.5,True,53.4493,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,5.79,5.728,0.062,False,1545.86,High_Consumption,Steel,66.99166666666666,True,True,2836.554,2.836554
R10358,MET-119,2025-09-12 23:00:00,6.09,1426.0,5.71,SCMH,C723,No,NORMAL,Calibration check passed.,23.8,101.0,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1426.0,5.71,True,1379.303,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,9,23,2025-09-12,PostMonsoon,Zone_B,0,3,1,2025-09-12 23:00:00,1.92,-58.0,False,0,0,0.0,False,51.3603,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,5.71,5.458,0.252,False,1455.62,High_Consumption,Steel,201.00833333333333,True,False,2725.691,2.725691
R11338,MET-119,2025-09-22 22:00:00,3.99,1459.0,5.568,SCMH,C723,No,NORMAL,Read manually. Meter OK.,19.4,102.5,1.002,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1461.918,5.579,True,1456.628,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,9,22,2025-09-22,PostMonsoon,Zone_B,0,3,1,2025-09-22 22:00:00,-2.0999999999999996,35.91799999999989,True,0,0,0.5,True,52.654,False,True,False,False,False,False,1,0.0,OUTAGE_START,Pressure Drop,5.579,5.414,0.165,False,1444.71,High_Consumption,Steel,239.0,True,False,2794.348,2.794348
R9601,MET-119,2025-09-29 16:01:00,5.85,1065.0,3.96,SCMH,C723,No,MAINTENANCE,Night flow anomaly recorded.,25.0,103.0,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,60,True,False,False,Forward,1065.0,3.96,False,1046.295,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,9,16,2025-09-29,PostMonsoon,Zone_B,0,3,1,2025-09-29 16:00:00,1.8599999999999994,-396.9179999999999,False,0,0,0.0,False,38.3582,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,3.96,3.928,0.032,False,1087.66,High_Consumption,Steel,162.01666666666668,True,True,2035.67,2.03567
R12031,MET-119,2025-10-09 22:00:00,3.67,1192.0,4.65,SCMH,C723,No,SHUTDOWN,Customer called at [MISC. PHONE REDACTED],20.3,101.325,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1192.0,4.65,False,1170.471,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,10,22,2025-10-09,PostMonsoon,Zone_B,0,3,1,2025-10-09 22:00:00,-2.1799999999999997,127.0,True,0,0,0.5,True,42.9323,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,4.65,4.507,0.143,False,1256.39,High_Consumption,Steel,245.98333333333332,True,True,2278.417,2.278417
R12400,MET-119,2025-10-20 09:00:00,6.76,958.0,3.6,SCMH,C723,No,MAINTENANCE,Read manually. Meter OK.,17.3,100.0,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,958.0,3.6,False,937.986,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,10,9,2025-10-20,PostMonsoon,Zone_B,0,3,1,2025-10-20 09:00:00,3.09,-234.0,False,0,0,0.0,False,34.5043,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,3.6,3.523,0.077,False,983.37,High_Consumption,Steel,251.0,True,True,1831.143,1.831143
R14994,MET-119,2025-10-26 16:00:00,3.71,1220.0,4.28,SCMH,C723,No,NORMAL,Email: [EMAIL REDACTED] flagged issue,20.2,101.325,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1220.0,4.28,True,1198.374,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,10,16,2025-10-26,PostMonsoon,Zone_B,0,3,1,2025-10-26 16:00:00,-3.05,262.0,True,0,0,0.5,True,43.9408,False,True,False,False,False,False,1,1.0,,Pressure Drop,4.28,4.192,0.088,False,1163.62,High_Consumption,Steel,151.0,True,False,2331.938,2.331938
R11975,MET-119,2025-10-30 00:00:00,3.63,1220.0,6.41,SCMH,C723,Unknown,NORMAL,Read manually. Meter OK.,21.5,101.325,1.002,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1222.44,6.423,True,1195.473,True,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,10,0,2025-10-30,PostMonsoon,Zone_B,0,3,1,2025-10-30 00:00:00,-0.08000000000000007,2.4400000000000546,False,0,0,0.0,False,44.0287,False,True,False,True,False,True,1,1.0,,Pressure Drop,6.423,6.161,0.262,False,1452.46,High_Consumption,Steel,80.0,True,False,2336.603,2.336603
R13611,MET-119,2025-11-01 12:00:00,3.63,1243.0,4.97,SCMH,C723,No,MAINTENANCE,Contact: [MISC. PHONE REDACTED] for followup,25.3,102.5,0.99,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1230.57,4.92,False,1201.879,False,False,False,False,True,10,True,False,Forward,True,DMA-B,True,True,11,12,2025-11-01,PostMonsoon,Zone_B,0,3,1,2025-11-01 12:00:00,0.0,8.129999999999882,False,0,0,0.0,False,44.3215,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,4.92,4.763,0.157,False,1293.51,High_Consumption,Steel,60.0,True,True,2352.142,2.352142
R10918,MET-119,2025-11-07 08:00:00,3.13,1243.0,4.96,SCMH,C723,No,NORMAL,Read manually. Meter OK.,21.7,101.325,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1243.0,4.96,True,1214.755,True,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,11,8,2025-11-07,PostMonsoon,Zone_B,0,3,1,2025-11-07 08:00:00,-0.5,12.430000000000064,True,0,0,0.5,True,44.7692,False,True,False,False,False,False,1,1.0,,Pressure Drop,4.96,4.795,0.165,False,1297.19,High_Consumption,Steel,140.0,True,False,2375.901,2.375901
R13725,MET-119,2025-11-14 17:00:00,3.01,93.0,0.36,SCMH,C723,Yes,NORMAL,Email: [EMAIL REDACTED] flagged issue,23.3,99.5,0.995,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,92.535,0.358,True,88.324,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,11,17,2025-11-14,PostMonsoon,Zone_B,0,3,1,2025-11-14 17:00:00,-0.1200000000000001,-1150.465,False,1,0,0.2,False,3.3328,False,True,False,False,False,False,1,1.0,,Leak Shutdown,0.358,0.341,0.017,False,96.03,High_Consumption,Steel,177.0,True,False,176.872,0.176872
R12830,MET-119,2025-11-14 19:00:00,3.01,1775.0,6.97,SCMH,C723,Yes,NORMAL,High consumption flagged for audit.,17.3,102.5,0.998,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1771.45,6.956,True,1777.802,False,False,False,False,True,10,True,False,Forward,True,DMA-B,True,True,11,19,2025-11-14,PostMonsoon,Zone_B,0,3,1,2025-11-14 19:00:00,0.0,1678.915,False,1,0,0.2,False,63.8024,False,True,False,False,False,False,1,1.0,,Leak Shutdown,6.956,6.617,0.339,False,1873.67,High_Consumption,Steel,2.0,False,False,3385.993,3.385993
R9625,MET-119,2025-11-16 09:01:00,5.49,1624.0,6.97,SCMH,C723,No,NORMAL,Calibration check passed.,23.3,101.325,1.0,v1.2,13.0228,80.1934,False,False,domestic,2024-01-09,False,60,True,False,False,Forward,1624.0,6.97,True,1578.531,False,False,True,False,True,10,True,False,Forward,False,DMA-B,False,True,11,9,2025-11-16,PostMonsoon,Zone_B,0,3,1,2025-11-16 09:00:00,2.4800000000000004,-147.45000000000005,False,0,0,0.0,False,58.4917,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,6.97,6.911,0.059,False,1815.74,High_Consumption,Steel,38.016666666666666,True,False,3104.155,3.104155
R10594,MET-119,2025-11-18 17:00:00,63.7,351.0,1.39,SCMH,C723,No,SHUTDOWN,Read manually. Meter OK.,19.1,100.0,1.0,v1.1,13.0228,80.1934,False,True,domestic,2024-01-09,False,0,True,False,False,Forward,351.0,1.39,False,341.55,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,11,17,2025-11-18,PostMonsoon,Zone_B,0,3,1,2025-11-18 17:00:00,58.21,-1273.0,False,0,0,0.0,False,12.642,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,1.39,1.339,0.051,False,419.75,High_Consumption,Steel,55.983333333333334,True,True,670.911,0.670911
R9791,MET-119,2025-11-21 07:00:00,2.79,426.0,1.63,SCMH,C723,No,NORMAL,Reverse flow detected briefly.,16.8,101.325,1.005,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,428.13,1.638,True,425.472,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,11,7,2025-11-21,PostMonsoon,Zone_B,0,3,1,2025-11-21 07:00:00,-60.910000000000004,77.13,True,0,0,0.5,True,15.42,False,True,False,False,False,False,1,1.0,,Pressure Drop,1.638,1.599,0.039,False,434.82,High_Consumption,Steel,62.0,True,False,818.339,0.818339
R11992,MET-119,2025-11-29 11:00:00,5.3,1918.0,7.64,SCMH,C723,Yes,NORMAL,High consumption flagged for audit.,18.1,101.325,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1918.0,7.64,True,1897.585,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,11,11,2025-11-29,PostMonsoon,Zone_B,0,3,1,2025-11-29 11:00:00,2.51,1489.87,False,1,0,0.2,False,69.0807,False,True,False,False,False,False,1,1.0,,Leak Shutdown,7.64,7.372,0.268,False,1974.82,High_Consumption,Steel,196.0,True,False,3666.113,3.666113
R9683,MET-119,2025-12-15 00:05:00,5.58,1694.0,6.45,SCMH,C723,No,NORMAL,High consumption flagged for audit.,21.6,101.325,1.002,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,300,True,False,False,Forward,1697.388,6.463,True,1659.38,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,12,0,2025-12-15,Winter,Zone_B,0,0,1,2025-12-15 00:00:00,0.28000000000000025,-220.61200000000008,False,0,0,0.0,False,61.1349,False,True,False,True,False,True,0,1.0,OUTAGE_END,Unknown,6.463,6.444,0.019,False,1679.11,High_Consumption,Steel,373.0833333333333,True,False,3244.429,3.244429
R11816,MET-119,2025-12-26 01:00:00,4.26,139.0,0.49,SCMH,C723,No,MAINTENANCE,High consumption flagged for audit.,22.5,103.0,0.998,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,138.722,0.489,False,137.438,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,12,1,2025-12-26,Winter,Zone_B,0,0,1,2025-12-26 01:00:00,-1.3200000000000003,-1558.666,True,0,0,0.5,True,4.9964,False,False,True,True,False,True,1,0.0,OUTAGE_START,Scheduled Maintenance,0.489,0.471,0.018,False,216.13,High_Consumption,Steel,264.9166666666667,True,True,265.159,0.265159
R13618,MET-119,2025-12-29 07:00:00,4.23,1513.0,5.77,SCMH,C723,No,SHUTDOWN,Calibration check passed.,24.7,101.325,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1513.0,5.77,False,1463.727,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,12,7,2025-12-29,Winter,Zone_B,0,0,1,2025-12-29 07:00:00,-0.02999999999999936,1374.278,False,0,0,0.0,False,54.4938,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,5.77,5.605,0.165,False,1546.15,High_Consumption,Steel,78.0,True,True,2891.986,2.891986
R14329,MET-119,2026-01-02 09:59:00,6.08,1327.0,4.97,SCMH,C723,Unknown,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,18.4,101.0,0.995,v1.2,13.0228,80.1934,False,False,domestic,2024-01-09,False,-60,True,False,False,Forward,1320.365,4.945,True,1300.781,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,1,9,2026-01-02,Winter,Zone_B,0,0,1,2026-01-02 09:00:00,1.8499999999999996,-192.635,False,0,0,0.0,False,47.5556,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,4.945,4.914,0.031,False,1233.83,High_Consumption,Steel,98.98333333333333,True,False,2523.776,2.523776
R11723,MET-119,2026-01-08 17:59:00,4.92,842.0,3.32,SCMH,C723,No,NORMAL,Customer called at [MISC. PHONE REDACTED],15.1,102.5,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,-60,True,False,False,Forward,842.0,3.32,True,851.469,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,1,17,2026-01-08,Winter,Zone_B,0,0,1,2026-01-08 17:00:00,-1.1600000000000001,-478.365,True,0,0,0.5,True,30.3264,False,True,False,False,False,False,1,0.0,OUTAGE_START,Pressure Drop,3.32,3.294,0.026,False,872.03,High_Consumption,Steel,152.0,True,False,1609.422,1.609422
R13939,MET-119,2026-01-19 19:00:00,3.82,1483.0,5.69,SCMH,C723,No,NORMAL,,17.1,101.325,0.99,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1468.17,5.633,True,1457.548,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,1,19,2026-01-19,Winter,Zone_B,0,0,1,2026-01-19 19:00:00,-1.1,626.1700000000001,True,0,0,0.5,True,52.8791,False,True,False,False,False,False,1,1.0,,Pressure Drop,5.633,5.404,0.229,False,1448.49,High_Consumption,Steel,265.01666666666665,True,False,2806.294,2.806294
R10073,MET-119,2026-01-26 08:01:00,3.13,1144.0,4.43,SCMH,C723,No,NORMAL,Email: [EMAIL REDACTED] flagged issue,21.3,99.5,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,60,True,False,False,Forward,1144.0,4.43,True,1099.359,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,1,8,2026-01-26,Winter,Zone_B,0,0,1,2026-01-26 08:00:00,-0.69,-324.1700000000001,True,0,0,0.5,True,41.2035,False,True,False,False,False,False,1,1.0,,Pressure Drop,4.43,4.386,0.044,False,1195.48,High_Consumption,Steel,157.01666666666668,True,False,2186.67,2.18667
R9719,MET-119,2026-01-29 17:00:00,5.85,530.0,1.95,SCMH,C723,No,NORMAL,High consumption flagged for audit.,19.6,101.325,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,530.0,1.95,True,521.672,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,1,17,2026-01-29,Winter,Zone_B,0,0,1,2026-01-29 17:00:00,2.7199999999999998,-614.0,False,0,0,0.0,False,19.089,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,1.95,1.897,0.053,False,527.76,High_Consumption,Steel,80.98333333333333,True,False,1013.053,1.013053
R14534,MET-119,2026-02-08 04:00:00,6.49,1228.0,4.64,SCMH,C723,No,NORMAL,Customer C859 complained about billing.,18.7,99.5,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1228.0,4.64,True,1190.594,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,2,4,2026-02-08,Winter,Zone_B,0,0,1,2026-02-08 04:00:00,0.6400000000000006,698.0,False,0,0,0.0,False,44.2289,False,True,False,True,False,True,0,0.0,,Unknown,4.64,4.52,0.12,False,1249.31,High_Consumption,Steel,227.0,True,False,2347.228,2.347228
R9629,MET-119,2026-02-11 00:00:00,4.67,728.0,2.87,SCMH,C723,No,MAINTENANCE,Reverse flow detected briefly.,25.6,102.5,1.005,v1.2,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,731.64,2.884,False,713.864,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,2,0,2026-02-11,Winter,Zone_B,0,0,1,2026-02-11 00:00:00,-1.8200000000000003,-496.36,True,0,0,0.5,True,26.3515,False,False,True,True,False,True,1,0.0,OUTAGE_START,Scheduled Maintenance,2.884,2.759,0.125,False,884.04,High_Consumption,Steel,68.0,True,True,1398.474,1.398474
R11954,MET-119,2026-02-17 21:00:00,5.24,1762.0,6.7,SCMH,C723,Unknown,NORMAL,Night flow anomaly recorded.,22.7,99.5,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1762.0,6.7,True,1685.231,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,2,21,2026-02-17,Winter,Zone_B,0,0,1,2026-02-17 21:00:00,0.5700000000000003,1030.3600000000001,False,0,0,0.0,False,63.462,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,6.7,6.392,0.308,False,1811.17,High_Consumption,Steel,165.0,True,False,3367.928,3.367928
R12387,MET-119,2026-02-24 21:00:30,6.32,498.0,1.91,SCMH,C723,Unknown,NORMAL,Odorant alarm triggered. Cleared.,22.3,101.325,1.0,v1.1,13.0228,80.1934,False,False,domestic,2024-01-09,False,30,True,False,False,Forward,498.0,1.91,True,485.695,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,2,21,2026-02-24,Winter,Zone_B,0,0,1,2026-02-24 21:00:00,1.08,-1264.0,False,0,0,0.0,False,17.9365,False,True,False,False,False,False,0,0.0,,Unknown,1.91,1.884,0.026,False,525.59,High_Consumption,Steel,168.00833333333333,True,False,951.89,0.95189
R10935,MET-119,2026-03-07 11:00:00,6.4,2000.0,7.94,SCMH,C723,No,NORMAL,Odorant alarm triggered. Cleared.,16.0,101.0,1.002,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,2004.0,7.956,True,1990.664,False,False,False,False,True,10,True,False,Forward,False,DMA-B,True,True,3,11,2026-03-07,Summer,Zone_B,0,1,1,2026-03-07 11:00:00,0.08000000000000007,1506.0,False,0,0,0.0,False,72.1782,False,True,False,False,False,False,0,0.0,,Unknown,7.956,7.756,0.2,False,2096.72,High_Consumption,Steel,253.99166666666667,True,False,3830.497,3.830497
R11404,MET-119,2026-03-07 18:00:00,5.59,1227.0,4.47,SCMH,C723,No,NORMAL,Read manually. Meter OK.,18.4,101.0,1.0,v1.0,13.0228,80.1934,False,False,domestic,2024-01-09,False,0,True,False,False,Forward,1227.0,4.47,True,1208.801,False,False,False,False,True,10,True,False,Forward,False,DMA-B,False,True,3,18,2026-03-07,Summer,Zone_B,0,1,1,2026-03-07 18:00:00,-0.8100000000000005,-777.0,True,0,0,0.5,True,44.1929,False,True,False,False,False,False,0,0.0,,Unknown,4.47,4.344,0.126,False,1219.98,High_Consumption,Steel,7.0,True,False,2345.317,2.345317
