Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude
R14627,MET-146,2024-09-16 14:00:00,4.31,1413.0,5.12,SCMH,C786 ,false,,Night flow anomaly recorded.,15.6,101.325,1.0,v1.0,13.115,80.1497
R14944,MET-143,2024-09-16 15:00:00,6.55,1864.0,7.0,SCMH,C739,nO,,Contact: +91-7094519-94519 for followup,23.3,101.325,1.0,v1.0,21.9921,80.1757
R13361,MET-143,2024-09-16 17:00:00,3.86,1159.0,-4.24,SCMH,C739,0,,Reverse flow detected briefly.,19.3,101.325,1.0,v1.0,12.8638,80.1757
R12315,MET-113,2024-09-17 07:00:00,2.89,1977.0,7.506,SCMH,c839,false,,Customer called at +91-9885498-85498,24.2,101.325,1.0,v1.0,13.183,80.0522
R14725,MET-119,2024-09-17 09:00:00,3.33,1286.0,5.01,SCMH,C723,nO,,Odorant alarm triggered. Cleared.,19.2,101.325,1.0,v1.0,13.0228,80.1934
R10684,MET-109,2024-09-17 09:00:00,4.03,1151.0,4.546,SCMH,C888,NO,,Pressure drop observed at peak hours.,20.7,101.325,1.0,v1.0,13.0904,80.0798
R9841,MET-142,2024-09-17 11:00:00,6.87,3104.0,10.95,SCMH,C771,N,,Calibration check passed.,24.4,99.5,1.0,v1.1,13.0481,80.3046
R13860,MET-131,2024-09-17 13:00:00,6.78,1709.0,6.09,SCMH,C807 ,False,MAINT,Customer C842 complained about billing.,23.0,101.325,1.01,v1.0,13.093,80.0978
R9748,MET-142,2024-09-17 15:00:00,5.88,3580.0,14.02,SCMH,C771,NO,,Read manually. Meter OK.,24.9,99.5,0.998,v1.0,13.0481,80.3046
R13982,MET-107,2024-09-17 16:00:00,28.6,1432.0,5.6,SCMH,C757,nO,,Pressure drop observed at peak hours.,21.9,101.325,1.0,v1.1,12.8732,80.1064
R13533,MET-126,2024-09-17 21:00:00,4.67,2508.0,9.63,SCMH,C750,false,,Read manually. Meter OK.,22.7,101.325,1.002,v1.0,13.1641,80.1801
R15081,MET-144,2024-09-17 21:00:00,3.08,2896.0,10.12,SCMH,c755,0,,Email: user325@citygas.com flagged issue,21.2,103.0,1.0,v1.0,13.2137,80.2534
R12431,MET-121,2024-09-18 05:00:00,6.48,739.0,2.8,SCMH,C759,N,,High consumption flagged for audit.,15.2,103.0,1.0,v1.1,13.0947,80.3952
R13011,MET-107,2024-09-18 13:00:00,4.71,841.0,3.16,SCMH,C757,NO,,Contact: +91-7066173-66173 for followup,25.4,102.5,1.0,v1.1,12.8732,80.1064
R14739,MET-129,2024-09-18 16:00:00,4.3,1240.0,4.91,SCMH,c879,N,,Email: user654@citygas.com flagged issue,16.7,103.0,0.998,v1.0,13.087,80.4049
R14626,MET-152,2024-09-18 17:00:00,3.17,1006.0,3.72,SCMH,C788 ,NO,,Pressure drop observed at peak hours.,17.2,101.325,1.0,v1.0,13.1601,80.1145
R11794,MET-117,2024-09-18 18:00:00,3.84,1404.0,5.5,SCMH,C708,false,,Contact: +91-7097436-97436 for followup,24.9,101.325,1.002,v1.2,12.9717,80.3585
R14962,MET-152,2024-09-19 00:00:00,2.52,1651.0,5.83,SCMH,C788,No,,Inspection done. No issues.,22.6,101.325,1.0,v1.0,13.1601,80.1145
R9239,MET-158,2024-09-19 00:00:00,3.94,218.0,0.87,SCMH,C837,n,,Reverse flow detected briefly.,15.7,101.0,1.005,v1.1,12.9284,80.1246
R14800,MET-152,2024-09-19 03:00:00,3.97,721.0,2.59,SCMH,C788,0,SHUTDOWN,Customer called at +91-9859108-59108,18.9,99.5,0.995,v1.0,13.1601,80.1145
R13992,MET-139,2024-09-19 05:00:00,2.67,129.0,,SCMH,C878,False,,Read manually. Meter OK.,23.4,101.325,1.01,v1.1,13.1237,80.0602
R12912,MET-123,2024-09-19 08:00:00,3.32,280.0,1.11,SCMH,C854,nO,,Read manually. Meter OK.,21.9,103.0,0.998,v1.0,12.9669,80.1824
R14078,MET-146,2024-09-19 08:00:00,7.0,1818.0,6.42,SCMH,C786,false,MAINT,Maintenance done by technician ID T286.,24.6,101.325,0.99,v1.0,22.1197,80.1497
R9636,MET-134,2024-09-19 13:00:00,2.89,248.0,0.947,SCMH,C850,no,MAINT,Maintenance done by technician ID T595.,25.9,102.5,1.0,v1.1,13.2296,80.2745
R13654,MET-148,2024-09-19 15:00:00,6.88,2194.0,8.36,SCMH,C723,N,,Odorant alarm triggered. Cleared.,21.5,101.325,1.0,v1.1,13.058,80.3522
R9454,MET-106,2024-09-19 17:00:00,,1159.0,4.39,SCMH,C762,YEs,,High consumption flagged for audit.,20.8,103.0,1.0,v1.1,12.91,80.27
R14539,MET-110,2024-09-19 21:00:00,6.39,763.0,2.81,SCMH,CID-726,False,MAINT,Odorant alarm triggered. Cleared.,18.4,101.325,0.998,v1.0,13.1332,80.4448
R9037,MET-108,2024-09-19 22:00:00,3.92,2244.0,8.95,SCMH,C735,no,MAINT,Pressure drop observed at peak hours.,24.3,103.0,0.99,v1.0,13.1965,80.3709
R9539,MET-141,2024-09-20 00:00:00,5.72,4667.0,17.89,SCMH,c787,nO,,Email: user828@citygas.com flagged issue,15.3,101.0,1.0,v1.0,12.8988,80.0626
R9196,MET-114,2024-09-20 03:00:00,3.07,3518.0,12.41,SCMH,c722,no,,Calibration check passed.,18.1,101.325,1.0,v1.0,12.9349,80.3762
R9955,MET-103,2024-09-20 10:00:00,6.44,276.0,1.04,SCMH,C706,false,,"Leak near coords 13.2396,80.3806. Reported.",21.7,101.325,0.99,v1.1,13.1428,80.3815
R14822,MET-153,2024-09-20 20:00:00,4.53,1883.0,7.335,SCMH,C854,NO,MAINT,Customer called at +91-9850293-50293,22.5,101.325,1.0,v1.0,13.2258,80.4219
R12281,MET-126,2024-09-21 00:00:00,26.1,1658.0,6.12,SCMH,C750,false,MAINT,Inspection done. No issues.,15.4,101.325,1.0,v1.0,13.1641,80.1801
R14732,MET-102,2024-09-21 00:00:00,3.21,1157.0,4.1,SCMH,C728,n,,Inspection done. No issues.,21.2,101.0,0.998,v1.1,13.2303,80.1585
R13584,MET-115,2024-09-21 01:00:00,5.02,2639.0,10.02,SCMH,C851,nO,MAINT,Customer called at +91-9834484-34484,17.1,100.0,1.0,v1.0,12.9227,80.3327
R12607,MET-120,2024-09-21 03:00:00,4.39,2098.0,8.36,SCMH,C755,N,,Customer C825 complained about billing.,18.7,101.325,1.01,v1.1,12.9665,80.0963
R12965,MET-129,2024-09-21 06:00:00,4.41,1537.0,5.7,SCMH,c879,NO,,"Leak near coords 13.0598,80.4173. Reported.",24.2,100.0,1.005,v1.2,13.087,80.4049
R9320,MET-119,2024-09-21 06:00:00,2.51,99.0,0.37,SCMH,C723,no,,Maintenance done by technician ID T791.,23.3,99.5,1.002,v1.1,13.0228,80.1934
R13472,MET-101,2024-09-21 09:00:00,6.89,944.0,3.58,SCMH,C863,FALSE,,Reverse flow detected briefly.,20.1,103.0,1.01,v1.0,12.9998,80.2055
R10016,MET-102,2024-09-21 09:00:00,5.65,1552.0,6.22,SCMH,C728,false,,Maintenance done by technician ID T313.,17.6,102.5,1.0,v1.0,13.2303,80.1585
R12462,MET-142,2024-09-21 15:00:00,3.25,2773.0,10.91,SCMH,c771,no,,Inspection done. No issues.,16.8,101.325,1.0,v1.0,13.0481,80.3046
R14240,MET-132,2024-09-21 16:00:00,6.16,1228.0,4.84,SCMH,C756,nO,,Night flow anomaly recorded.,21.3,101.325,0.99,v1.0,12.9182,80.3353
R11361,MET-158,2024-09-21 17:00:00,4.08,1904.0,7.24,SCMH,C837,FALSE,,Contact: +91-7064989-64989 for followup,20.8,101.0,1.0,v1.0,12.9284,80.1246
R9615,MET-128,2024-09-21 18:00:00,3.82,874.0,3.13,SCMH,C866,nO,MAINT,Maintenance done by technician ID T998.,15.3,102.5,1.0,v1.0,13.0557,80.305
R14674,MET-110,2024-09-22 00:00:00,3.03,264.0,1.01,SCMH,C726,false,,Email: user350@citygas.com flagged issue,20.2,101.325,1.002,v1.2,13.1332,80.4448
R9907,MET-135,2024-09-22 02:00:00,4.65,2636.0,9.68,SCMH,C771,false,,High consumption flagged for audit.,22.6,102.5,1.002,v1.2,13.2363,80.3584
R12625,MET-103,2024-09-22 07:00:00,3.11,469.0,,SCMH,C706,n,,Reverse flow detected briefly.,18.5,101.0,1.0,v1.0,13.1428,80.3815
R11184,MET-128,2024-09-22 11:00:00,3.61,1646.0,5.79,SCMH,C866,NO,,Reverse flow detected briefly.,15.4,101.325,1.0,v1.1,13.0557,
R14926,MET-115,2024-09-23 00:00:00,4.56,544.0,2.05,SCMH,C851,False,MAINT,Reverse flow detected briefly.,23.2,101.325,1.01,v1.2,12.9227,80.3327
R13738,MET-160,2024-09-23 00:00:00,3.8,866.0,3.1,SCMH,C796,False,,Night flow anomaly recorded.,23.9,101.0,1.01,v1.2,12.9801,80.2657
R11878,MET-140,2024-09-23 09:00:00,6.05,535.0,1.97,SCMH,C808,True,,Maintenance done by technician ID T371.,19.3,103.0,1.0,v1.0,13.0261,80.0932
R10432,MET-112,2024-09-23 13:00:00,2.74,4164.0,15.47,SCMH,C889,False,MAINT,,16.5,99.5,0.995,v1.0,80.1295,13.238
R10088,MET-133,2024-09-23 13:00:00,4.96,774.0,2.83,SCMH,C814,0,MAINT,Pressure drop observed at peak hours.,21.7,103.0,1.0,v1.1,12.876,80.3543
R12052,MET-156,2024-09-23 13:00:00,3.79,529.0,2.06,SCMH,C886,yes,SHUTDOWN,Customer called at +91-9882401-82401,14.7,101.325,1.0,v1.1,13.2187,80.3986
R10950,MET-140,2024-09-23 21:00:00,3.21,4055.0,15.14,SCMH,C808,False,,Customer called at +91-9870607-70607,25.5,103.0,1.0,v1.0,13.0261,80.0932
R11913,MET-160,2024-09-24 00:00:00,5.92,584.0,2.17,SCMH,C796,False,,Email: user510@citygas.com flagged issue,15.0,100.0,1.005,v1.0,12.9801,80.2657
R12358,MET-120,2024-09-24 03:00:00,2.64,765.0,2.93,SCMH,C755,false,MAINT,Customer called at +91-9882430-82430,14.3,101.325,1.01,v1.0,12.9665,80.0963
R12223,MET-129,2024-09-24 03:00:00,6.64,519.0,1.91,SCMH,C879,N,,Pressure drop observed at peak hours.,23.1,101.325,0.998,v1.0,21.4161,80.4049
R11696,MET-149,2024-09-24 09:00:00,5.91,4050.0,16.06,SCMH,C797,No,,Reverse flow detected briefly.,16.7,102.5,1.0,v1.2,13.0687,80.1415
R12388,MET-102,2024-09-24 13:00:00,5.28,845.0,2.97,SCMH,C728,n,SHUTDOWN,,19.8,103.0,1.0,v1.0,13.2303,80.1585
R14041,MET-139,2024-09-24 15:00:00,3.33,1132.0,4.42,SCMH,C878,False,,Calibration check passed.,15.4,101.325,1.0,v1.1,21.9898,80.0602
R9643,MET-152,2024-09-24 20:00:00,4.9,1811.0,6.68,SCMH,C788,N,,"Leak near coords 13.2095,80.2678. Reported.",24.5,100.0,1.0,v1.0,13.1601,80.1145
R10025,MET-146,2024-09-25 08:00:00,2.61,1207.0,4.49,SCMH,c786,n,,Maintenance done by technician ID T811.,17.9,101.0,1.0,v1.0,13.12,80.15
R10310,MET-159,2024-09-25 11:00:00,4.57,3850.0,14.38,SCMH,C731,n,,Contact: +91-7042712-42712 for followup,21.1,103.0,0.998,v1.0,12.8681,
R14808,MET-151,2024-09-25 13:00:00,3.38,605.0,2.42,SCMH,C791,nO,MAINT,Contact: +91-7059914-59914 for followup,24.0,103.0,1.002,v1.1,13.2378,80.1659
R14797,MET-158,2024-09-26 00:00:00,4.77,944.0,3.35,SCMH,C837,False,,,20.3,101.325,1.005,v1.0,12.9284,80.1246
R9020,MET-147,2024-09-26 00:00:00,4.14,336.0,1.34,SCMH,C726,nO,MAINT,Calibration check passed.,25.9,101.325,0.995,v1.0,12.9747,80.2142
R9811,MET-143,2024-09-26 03:00:00,6.83,706.0,2.57,SCMH,C739,No,MAINT,"Leak near coords 13.1189,80.214. Reported.",23.7,101.325,1.002,v1.0,12.86,80.18
R13680,MET-122,2024-09-26 04:00:00,6.51,1443.0,5.7,SCMH,c829,0,,Contact: +91-7084603-84603 for followup,20.8,101.0,1.0,v1.0,12.9058,80.2993
R13715,MET-110,2024-09-26 06:00:00,6.74,742.0,2.96,SCMH,CID-726,n,,Inspection done. No issues.,25.6,103.0,1.002,v1.2,13.1332,80.4448
R14435,MET-110,2024-09-26 07:00:00,3.05,1151.0,4.41,SCMH,C726,No,,Calibration check passed.,24.8,101.325,0.995,v1.2,13.1332,80.4448
R10742,MET-139,2024-09-26 08:00:00,6.14,1720.0,6.89,SCMH,C878,y,MAINT,Calibration check passed.,19.3,101.0,0.99,v1.2,13.1237,80.0602
R10943,MET-149,2024-09-26 10:00:00,6.65,1758.0,6.83,SCMH,C797,false,,Contact: +91-7083546-83546 for followup,15.5,100.0,1.002,v1.1,13.0687,80.1415
R12676,MET-160,2024-09-26 10:00:00,3.89,304.0,1.13,SCMH,C796,False,,Email: user330@citygas.com flagged issue,25.9,101.325,1.0,v1.1,12.98,80.27
R14837,MET-128,2024-09-26 17:00:00,5.8,1883.0,7.04,SCMH,C866,no,,Calibration check passed.,25.8,99.5,1.002,v1.1,13.0557,80.305
R10268,MET-114,2024-09-26 19:00:00,4.14,4331.0,16.85,SCMH,C722,NO,,Night flow anomaly recorded.,21.2,100.0,1.0,v1.2,12.9349,80.3762
R12880,MET-103,2024-09-26 23:00:00,4.04,898.0,3.47,SCMH,C706,NO,,Calibration check passed.,25.8,101.325,1.0,v1.0,13.1428,80.3815
R9832,MET-118,2024-09-27 00:00:00,5.68,1906.0,6.93,SCMH,C707,False,,Odorant alarm triggered. Cleared.,19.1,101.0,1.01,v1.1,13.0599,80.0796
R9041,MET-117,2024-09-27 02:00:00,4.41,2280.0,8.22,SCMH,C708,0,,Inspection done. No issues.,25.0,102.5,1.0,v1.1,12.9717,80.3585
R10850,MET-127,2024-09-27 04:00:00,3.62,935.0,3.41,SCMH,C883,false,,Customer C745 complained about billing.,24.2,101.325,1.002,v1.2,12.9299,80.3418
R14815,MET-145,2024-09-27 06:00:00,2.83,1563.0,,SCMH,C895,n,MAINT,Night flow anomaly recorded.,22.4,102.5,1.0,v1.2,12.9535,80.413
R12252,MET-107,2024-09-27 09:00:00,5.34,229.0,0.83,SCMH,C757,0,,Contact: +91-7089548-89548 for followup,19.5,101.325,1.002,v1.1,12.8732,80.1064
R13681,MET-126,2024-09-27 09:00:00,5.6,3422.0,-12.82,SCMH,C750,0,MAINT,Maintenance done by technician ID T510.,14.7,101.325,1.0,v1.2,13.1641,80.1801
R10519,MET-104,2024-09-27 12:00:00,6.95,,2.79,SCMH,C889,no,,"Leak near coords 13.1812,80.1441. Reported.",14.8,101.325,0.995,v1.1,13.0895,80.1927
R9330,MET-153,2024-09-27 12:00:00,5.71,5258.0,15.6,SCMH,C854,FALSE,,Reverse flow detected briefly.,15.6,99.5,1.0,v1.1,13.2258,80.4219
R14516,MET-128,2024-09-27 12:00:00,6.41,1682.0,6.1,SCMH,C866,false,,Email: user290@citygas.com flagged issue,18.6,102.5,1.0,v1.1,13.0557,80.305
R10858,MET-102,2024-09-27 21:00:00,3.81,2821.0,,SCMH,C728,0,MAINT,Inspection done. No issues.,19.7,101.325,1.0,v1.0,13.2303,80.1585
R9750,MET-126,2024-09-28 04:00:00,3.43,3167.0,12.03,SCMH,C750,NO,,,16.9,102.5,1.0,v1.1,13.1641,80.1801
R12030,MET-119,2024-09-28 08:00:00,4.78,463.0,1.82,SCMH,C723,No,,Pressure drop observed at peak hours.,17.7,100.0,1.0,v1.1,13.0228,80.1934
R12185,MET-155,2024-09-28 08:00:00,6.3,1139.0,4.11,SCMH,C711,FALSE,MAINT,Night flow anomaly recorded.,16.3,101.325,0.99,v1.1,13.0892,80.3034
R12736,MET-106,2024-09-28 11:00:00,5.49,360.0,1.28,SCMH,C762,No,,"Leak near coords 12.917,80.3479. Reported.",25.6,101.325,1.0,v1.2,12.9124,80.2671
R13302,MET-111,2024-09-28 12:00:00,6.84,1300.0,5.21,SCMH,C873,False,SHUTDOWN,Reverse flow detected briefly.,15.7,101.325,1.005,v1.1,12.8582,80.3589
R9272,MET-123,2024-09-28 15:00:00,5.1,1380.0,5.28,SCMH,C854,0,,Odorant alarm triggered. Cleared.,14.5,99.5,0.998,v1.0,12.9669,80.1824
R13373,MET-130,2024-09-28 18:00:00,6.89,483.0,1.69,SCMH,C839,N,,Email: user550@citygas.com flagged issue,19.7,101.0,0.995,v1.0,12.87,80.24
R12097,MET-139,2024-09-28 19:00:00,,156.0,0.56,SCMH,C878,false,,Contact: +91-7040599-40599 for followup,19.3,101.325,1.01,v1.0,13.1237,80.0602
R13720,MET-157,2024-09-28 21:00:00,2.77,960.0,3.6,SCMH,C817,N,,Inspection done. No issues.,20.7,101.325,1.002,v1.1,12.8854,80.3715
R13919,MET-111,2024-09-28 21:00:00,3.39,337.0,1.333,SCMH,C873,NO,SHUTDOWN,Inspection done. No issues.,16.1,101.325,1.0,v1.0,12.8582,80.3589
R13167,MET-118,2024-09-28 23:00:00,5.32,2489.0,8.95,SCMH,C707,FALSE,,Reverse flow detected briefly.,14.6,101.325,1.0,v1.0,13.06,80.08
R14201,MET-153,2024-09-29 02:00:00,5.77,1100.0,4.41,SCMH,C854,no,SHUTDOWN,Email: user626@citygas.com flagged issue,25.4,100.0,0.995,v1.0,13.2258,80.4219
R13007,MET-137,2024-09-29 23:00:00,5.64,1211.0,4.24,SCMH,C894,false,,Read manually. Meter OK.,24.7,101.325,1.0,v1.0,12.9718,80.2591
R14938,MET-123,2024-09-30 03:00:00,3.64,406.0,,SCMH,C854,false,MAINT,Maintenance done by technician ID T126.,21.7,101.325,1.0,v1.0,12.9669,80.1824
R10567,MET-127,2024-09-30 05:00:00,6.23,738.0,2.81,SCMH,C883,False,,,24.0,103.0,1.0,v1.0,12.9299,80.3418
R15172,MET-156,2024-09-30 08:00:00,5.56,1415.0,5.2,SCMH,C886,False,MAINT,Pressure drop observed at peak hours.,24.6,103.0,0.99,v1.1,13.2187,80.3986
R10026,MET-143,2024-09-30 13:00:00,5.23,370.0,1.45,SCMH,C739,FALSE,,Reverse flow detected briefly.,21.4,101.325,0.995,v1.0,12.8638,80.1757
R15018,MET-139,2024-09-30 14:00:00,3.66,1125.0,4.07,SCMH,c878,no,,Maintenance done by technician ID T621.,24.1,100.0,1.0,v1.0,13.1237,80.0602
R11295,MET-103,2024-09-30 20:00:00,5.98,1077.0,3.77,SCMH,C706,false,,Maintenance done by technician ID T468.,20.1,101.325,1.0,v1.0,13.1428,80.3815
R9302,MET-119,2024-10-01 00:00:00,6.05,1315.0,4.77,SCMH,C723,N,,Night flow anomaly recorded.,15.9,102.5,1.01,v1.1,13.0228,80.1934
R11828,MET-157,2024-10-01 06:00:00,5.25,1621.0,6.26,SCMH,C817 ,No,MAINT,Night flow anomaly recorded.,22.5,101.325,1.0,v1.0,12.8854,80.3715
R14170,MET-113,2024-10-01 09:00:00,2.62,1852.0,7.3,SCMH,C839,nO,,Maintenance done by technician ID T512.,21.4,101.325,1.0,v1.1,13.183,80.0522
R9475,MET-113,2024-10-01 18:00:00,6.03,1448.0,5.19,SCMH,CID-839,FALSE,,,21.7,101.325,1.0,v1.0,13.183,80.0522
R10420,MET-116,2024-10-01 19:00:00,5.97,108.0,0.42,SCMH,C808,False,MAINT,Contact: +91-7097568-97568 for followup,20.2,103.0,1.01,v1.2,12.9234,
R14951,MET-116,2024-10-01 20:00:00,3.58,1158.0,4.14,SCMH,C808,0,,High consumption flagged for audit.,22.3,103.0,1.0,v1.0,12.9234,80.3416
R13985,MET-150,2024-10-02 07:00:00,4.19,-1211.0,4.83,SCMH,C724,False,,High consumption flagged for audit.,20.0,103.0,1.0,v1.0,12.9239,80.0808
R11898,MET-140,2024-10-02 09:00:00,5.61,179000.0,0.65,SCMH,C808,nO,,Maintenance done by technician ID T122.,14.7,101.325,0.99,v1.0,13.0261,80.0932
R9008,MET-107,2024-10-03 00:00:00,5.43,1157.0,4.54,SCMH,C757,no,MAINT,"Leak near coords 13.0762,80.1322. Reported.",20.3,103.0,1.005,v1.2,12.8732,80.1064
R12576,MET-114,2024-10-03 00:00:00,6.79,3858.0,14.36,SCMH,C722,nO,MAINT,Odorant alarm triggered. Cleared.,25.0,103.0,1.0,v1.1,12.9349,80.3762
R14718,MET-143,2024-10-03 01:00:00,,,1.4,SCMH,C739,n,,Customer C898 complained about billing.,22.8,101.325,0.995,v1.1,12.8638,80.1757
R12425,MET-124,2024-10-03 20:00:00,4.55,1249.0,5.0,SCMH,C706,FALSE,,Odorant alarm triggered. Cleared.,25.7,99.5,1.005,v1.0,12.9965,80.0754
R10705,MET-147,2024-10-03 21:00:00,3.14,2355.0,8.23,SCMH,C726,Y,,Customer C763 complained about billing.,14.6,101.0,0.99,v1.0,12.9747,80.2142
R13288,MET-126,2024-10-03 23:00:00,5.6,3579.0,13.43,SCMH,C750,NO,MAINT,,14.3,101.325,1.005,v1.1,13.1641,80.1801
R13311,MET-144,2024-10-04 00:00:00,4.78,2849.0,10.01,SCMH,C755 ,false,,Odorant alarm triggered. Cleared.,15.8,101.325,1.0,v1.0,13.2137,80.2534
R10225,MET-103,2024-10-04 07:00:00,3.87,903.0,3.43,SCMH,C706,No,,Inspection done. No issues.,15.2,101.325,1.0,v1.0,13.1428,80.3815
R10515,MET-159,2024-10-04 13:00:00,3.49,2417.0,9.07,SCMH,C731,False,MAINT,Calibration check passed.,17.8,103.0,1.002,v1.2,12.8681,80.407
R14484,MET-156,2024-10-04 19:00:00,6.83,1332.0,5.15,SCMH,C886,N,MAINT,Email: user264@citygas.com flagged issue,16.3,101.325,0.99,v1.0,13.2187,80.3986
R13150,MET-124,2024-10-05 02:00:00,6.4,350.0,1.29,SCMH,C706,FALSE,MAINT,Inspection done. No issues.,23.2,101.325,1.0,v1.2,12.9965,80.0754
R13642,MET-152,2024-10-05 04:00:00,3.27,1473.0,5.39,SCMH,C788 ,0,,Calibration check passed.,25.2,101.325,1.0,v1.2,13.1601,80.1145
R13492,MET-146,2024-10-05 05:00:00,4.39,2239.0,3.44,SCMH,C786,FALSE,MAINT,Odorant alarm triggered. Cleared.,15.5,101.0,1.0,v1.1,13.115,80.1497
R12961,MET-147,2024-10-05 08:00:00,4.99,2855.0,10.55,SCMH,C726,no,MAINT,"Leak near coords 13.1765,80.379. Reported.",23.6,101.325,0.995,v1.1,80.2142,12.9747
R11082,MET-138,2024-10-05 09:00:00,2.74,185.0,0.68,SCMH,C740,No,,Customer called at +91-9872048-72048,20.8,101.325,0.995,v1.2,12.8891,80.221
R10467,MET-159,2024-10-05 12:00:00,,2201000.0,8.01,SCMH,C731,FALSE,,High consumption flagged for audit.,20.8,99.5,1.002,v1.0,12.8681,80.407
R11148,MET-132,2024-10-05 13:00:00,3.91,189.0,0.74,SCMH,C756,No,MAINT,Reverse flow detected briefly.,25.3,102.5,0.995,v1.1,12.9182,80.3353
R14723,MET-146,2024-10-05 23:00:00,4.06,1552.0,5.48,SCMH,C786,False,,Contact: +91-7047321-47321 for followup,23.5,103.0,1.0,v1.1,13.115,80.1497
R14216,MET-147,2024-10-06 05:00:00,5.08,856.0,3.22,SCMH,C726,False,,Contact: +91-7076346-76346 for followup,21.6,101.325,1.005,v1.0,80.2142,12.9747
R11964,MET-113,2024-10-06 05:00:00,4.64,2372.0,9.35,SCMH,C839,0,SHUTDOWN,Calibration check passed.,14.3,101.325,0.995,v1.2,13.183,80.0522
R9310,MET-113,2024-10-06 07:00:00,2.8,1849.0,7.29,SCMH,C839,False,,High consumption flagged for audit.,16.9,101.0,1.0,v1.1,13.183,80.0522
R11352,MET-151,2024-10-06 08:00:00,5.45,1422.0,5.66,SCMH,C791,nO,,Read manually. Meter OK.,15.2,103.0,1.0,v1.2,13.2378,80.1659
R15040,MET-112,2024-10-06 11:00:00,3.28,966.0,3.38,SCMH,C889 ,N,,High consumption flagged for audit.,15.0,101.325,1.0,v1.0,13.238,80.1295
R11226,MET-117,2024-10-06 17:00:00,,800.0,2.87,SCMH,C708,nO,,Inspection done. No issues.,22.4,101.325,1.005,v1.0,12.9717,80.3585
R12314,MET-139,2024-10-06 18:00:00,2.63,630.0,2.4,SCMH,C878,Y,,"Leak near coords 12.9349,80.1919. Reported.",17.2,101.0,1.0,v1.0,13.1237,80.0602
R12758,MET-156,2024-10-07 00:00:00,3.68,162.0,0.64,SCMH,C886,false,MAINT,Maintenance done by technician ID T637.,21.2,101.325,1.0,v1.0,13.2187,80.3986
R14374,MET-108,2024-10-07 00:00:00,6.29,1276.0,4.72,SCMH,C735,False,,Night flow anomaly recorded.,19.1,100.0,1.01,v1.0,13.1965,80.3709
R9175,MET-107,2024-10-07 03:00:00,4.88,537.0,1.99,SCMH,C757,NO,,,21.1,101.325,0.995,v1.0,12.8732,80.1064
R12423,MET-102,2024-10-07 04:00:00,6.53,1762.0,6.51,SCMH,C728,FALSE,,Contact: +91-7085186-85186 for followup,18.0,101.325,0.99,v1.0,13.2303,80.1585
R9497,MET-129,2024-10-07 11:00:00,4.62,1193.0,4.69,SCMH,C879,N,,Pressure drop observed at peak hours.,16.1,101.325,1.0,v1.0,80.4049,13.087
R9256,MET-125,2024-10-07 11:00:00,5.59,2637.0,9.76,SCMH,C843,false,MAINT,Reverse flow detected briefly.,18.0,99.5,1.0,v1.0,13.0324,80.1744
R11438,MET-126,2024-10-07 13:00:00,5.83,1458.0,5.3,SCMH,C750,No,,Odorant alarm triggered. Cleared.,20.2,103.0,1.0,v1.0,13.1641,80.1801
R9838,MET-148,2024-10-07 16:00:00,34.0,4721.0,18.29,SCMH,C723,no,,,25.3,100.0,0.99,v1.0,13.058,80.3522
R11431,MET-118,2024-10-07 22:00:00,3.72,2870.0,10.27,SCMH,C707,No,MAINT,Reverse flow detected briefly.,20.9,103.0,0.995,v1.0,13.0599,80.0796
R12235,MET-111,2024-10-08 06:00:00,25.9,1162.0,4.12,SCMH,C873,False,,Customer C807 complained about billing.,19.4,103.0,1.0,v1.0,12.8582,80.3589
R12034,MET-145,2024-10-08 10:00:00,4.54,1734.0,6.49,SCMH,C895,No,,Email: user687@citygas.com flagged issue,20.0,101.0,1.0,v1.0,12.9535,80.413
R12583,MET-116,2024-10-08 15:00:00,5.94,358.0,1.25,SCMH,C808,No,,Odorant alarm triggered. Cleared.,23.5,101.325,1.0,v1.0,12.9234,80.3416
R14196,MET-115,2024-10-08 18:00:00,5.37,876.0,3.07,SCMH,C851,YEs,,"Leak near coords 12.969,80.1672. Reported.",17.0,102.5,1.0,v1.1,12.9227,80.3327
R11347,MET-104,2024-10-09 08:00:00,5.5,68.0,0.25,SCMH,C889,FALSE,,,20.4,101.325,0.995,v1.0,13.0895,80.1927
R10181,MET-136,2024-10-09 08:00:00,0.0,1077.0,4.1,SCMH,C701,no,MAINT,Contact: +91-7065235-65235 for followup,22.3,101.325,1.0,v1.0,13.1734,80.2475
R9147,MET-151,2024-10-09 10:00:00,4.85,763.0,2.85,SCMH,C791,FALSE,,Inspection done. No issues.,25.5,99.5,0.995,v1.1,13.2378,80.1659
R15170,MET-148,2024-10-09 12:00:00,4.81,1738.0,6.448,SCMH,c723,FALSE,,Maintenance done by technician ID T181.,15.3,101.325,1.0,v1.0,13.058,80.3522
R14360,MET-120,2024-10-09 12:00:00,2.68,,0.73,SCMH,C755,nO,,"Leak near coords 13.2373,80.1118. Reported.",14.6,101.325,1.0,v1.0,12.9665,80.0963
R12077,MET-144,2024-10-09 15:00:00,4.62,1574.0,6.29,SCMH,C755,FALSE,,Inspection done. No issues.,17.7,101.0,1.0,v1.0,13.2137,80.2534
